item,itemLabel,country,countryLabel,place,placeLabel,language,languageLabel,pic,offurl
http://www.wikidata.org/entity/Q28126887,Winnsboro News,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q539501,Winnsboro,http://www.wikidata.org/entity/Q7976,American English,,https://thewinnsboronews.com/
http://www.wikidata.org/entity/Q28126947,The Azadi,http://www.wikidata.org/entity/Q902,Bangladesh,,,http://www.wikidata.org/entity/Q9610,Bengali,,http://dainikazadi.net/
http://www.wikidata.org/entity/Q28153771,Q28153771,,,,,http://www.wikidata.org/entity/Q9027,Swedish,,http://www.sodrasidan.se/
http://www.wikidata.org/entity/Q28164208,Qaumi Awaz,http://www.wikidata.org/entity/Q668,India,,,http://www.wikidata.org/entity/Q1617,Urdu,,http://www.qaumiaawaz.com/
http://www.wikidata.org/entity/Q28174199,Telangana Today,http://www.wikidata.org/entity/Q668,India,,,http://www.wikidata.org/entity/Q1860,English,,http://telanganatoday.com
http://www.wikidata.org/entity/Q28183932,Annapurna Post,,,,,http://www.wikidata.org/entity/Q33823,Nepali,,http://www.annapurnapost.com
http://www.wikidata.org/entity/Q28184478,Janakpur Today,,,,,http://www.wikidata.org/entity/Q33823,Nepali,,http://janakpurtoday.com.np/
http://www.wikidata.org/entity/Q28213819,Titan,http://www.wikidata.org/entity/Q20,Norway,,,,,,https://titan.uio.no
http://www.wikidata.org/entity/Q28213819,Titan,http://www.wikidata.org/entity/Q20,Norway,,,,,,https://titan.uio.no/english
http://www.wikidata.org/entity/Q28221020,Morocco World News,,,,,http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/Morocco%20World%20News%20Logo.svg,http://www.moroccoworldnews.com/
http://www.wikidata.org/entity/Q28224209,Wen yi bao,http://www.wikidata.org/entity/Q148,People's Republic of China,,,,,,http://www.chinawriter.com.cn/403999/index.html
http://www.wikidata.org/entity/Q28231550,AdVantage News,,,,,,,,http://advantagenews.com/
http://www.wikidata.org/entity/Q28381303,Q28381303,,,,,http://www.wikidata.org/entity/Q7737,Russian,,http://www.grani.lv/seychas
http://www.wikidata.org/entity/Q28402465,Fife Free Press,http://www.wikidata.org/entity/Q145,United Kingdom,,,http://www.wikidata.org/entity/Q1860,English,,http://www.fifetoday.co.uk/
http://www.wikidata.org/entity/Q28403425,MediaFile,http://www.wikidata.org/entity/Q30,United States of America,,,http://www.wikidata.org/entity/Q1860,English,,http://www.mediafiledc.com/
http://www.wikidata.org/entity/Q28404112,New Haven Independent,,,http://www.wikidata.org/entity/Q49145,New Haven,,,,https://www.newhavenindependent.org/
http://www.wikidata.org/entity/Q28405102,Business Tribune,,,,,,,,http://www.BizTrib.com
http://www.wikidata.org/entity/Q28405776,Wood County Monitor,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q975882,Quitman,http://www.wikidata.org/entity/Q7976,American English,,http://woodcountymonitor.com/
http://www.wikidata.org/entity/Q28405776,Wood County Monitor,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q982367,Mineola,http://www.wikidata.org/entity/Q7976,American English,,http://woodcountymonitor.com/
http://www.wikidata.org/entity/Q28406465,Karavali Munjavu,http://www.wikidata.org/entity/Q668,India,,,http://www.wikidata.org/entity/Q33673,Kannada,,https://www.karavalimunjavu.com/
http://www.wikidata.org/entity/Q28406909,The Denmark News,,,,,,,,http://thedenmarknews.com/
http://www.wikidata.org/entity/Q28416587,China Industrial Economy News,http://www.wikidata.org/entity/Q148,People's Republic of China,,,http://www.wikidata.org/entity/Q13414913,Simplified Chinese,,http://dzb.cien.com.cn
http://www.wikidata.org/entity/Q28464437,Q28464437,http://www.wikidata.org/entity/Q41,Greece,,,http://www.wikidata.org/entity/Q9129,Greek,,http://www.kritep.gr
http://www.wikidata.org/entity/Q28478535,Q28478535,,,,,http://www.wikidata.org/entity/Q33509,Ingush,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9B%D0%BE%D0%B3%D0%BE%D1%82%D0%B8%D0%BF%20%D0%B3%D0%B0%D0%B7%D0%B5%D1%82%D1%8B%20%22%D0%98%D0%BD%D0%B3%D1%83%D1%88%D0%B5%D1%82%D0%B8%D1%8F%22.tif,http://gazetaingush.ru
http://www.wikidata.org/entity/Q28493296,Metronews,http://www.wikidata.org/entity/Q142,France,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Metro%20logo%202002.png,http://www.metronews.fr/
http://www.wikidata.org/entity/Q28542048,Southern Reporter,,,,,http://www.wikidata.org/entity/Q1860,English,,https://www.thesouthernreporter.co.uk/
http://www.wikidata.org/entity/Q28607198,Karar,http://www.wikidata.org/entity/Q43,Turkey,,,http://www.wikidata.org/entity/Q256,Turkish,http://commons.wikimedia.org/wiki/Special:FilePath/Karar%20gazetesi%20logo.png,http://www.karar.com/
http://www.wikidata.org/entity/Q28666980,The native land,http://www.wikidata.org/entity/Q159,Russia,,,http://www.wikidata.org/entity/Q7737,Russian,,http://www.tavan-en.ru
http://www.wikidata.org/entity/Q28668958,Q28668958,,,,,,,,https://www.tengrinews.kz/
http://www.wikidata.org/entity/Q28678830,Q28678830,http://www.wikidata.org/entity/Q45,Portugal,,,http://www.wikidata.org/entity/Q5146,Portuguese,,http://www.dinheirovivo.pt/
http://www.wikidata.org/entity/Q28704752,Q28704752,http://www.wikidata.org/entity/Q212,Ukraine,,,http://www.wikidata.org/entity/Q7737,Russian,,http://www.iz.com.ua/
http://www.wikidata.org/entity/Q28704752,Q28704752,http://www.wikidata.org/entity/Q212,Ukraine,,,http://www.wikidata.org/entity/Q7737,Russian,,http://zprz.city/
http://www.wikidata.org/entity/Q28704754,Q28704754,,,,,http://www.wikidata.org/entity/Q8798,Ukrainian,,http://www.kray.ck.ua
http://www.wikidata.org/entity/Q28705684,Chas Kyїvshchyny,,,http://www.wikidata.org/entity/Q1899,Kyiv,http://www.wikidata.org/entity/Q8798,Ukrainian,,http://chask.net/
http://www.wikidata.org/entity/Q28843314,Gorenjski glas,http://www.wikidata.org/entity/Q215,Slovenia,,,http://www.wikidata.org/entity/Q9063,Slovene,,http://www.gorenjskiglas.si/
http://www.wikidata.org/entity/Q28855053,Vihdin Uutiset,http://www.wikidata.org/entity/Q33,Finland,http://www.wikidata.org/entity/Q935858,Vihti,http://www.wikidata.org/entity/Q1412,Finnish,,https://www.vihdinuutiset.fi/
http://www.wikidata.org/entity/Q28858842,Q28858842,http://www.wikidata.org/entity/Q142,France,,,,,,http://www.placepublique-rennes.com/
http://www.wikidata.org/entity/Q28869883,Vaucluse Matin,,,,,http://www.wikidata.org/entity/Q150,French,,http://www.ledauphine.com/vaucluse
http://www.wikidata.org/entity/Q28914593,The Cameron Herald,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q981520,Cameron,http://www.wikidata.org/entity/Q1860,English,,https://www.cameronherald.com
http://www.wikidata.org/entity/Q29097365,Manhattan Times,,,,,,,,https://www.manhattantimesnews.com/
http://www.wikidata.org/entity/Q29310519,Golden Star,,,,,,,,http://www.thegoldenstar.net/
http://www.wikidata.org/entity/Q29569919,The Rwenzori Times,http://www.wikidata.org/entity/Q1036,Uganda,,,http://www.wikidata.org/entity/Q1860,English,,http://www.rwenzoritimes.com
http://www.wikidata.org/entity/Q29641526,The Middletown Press,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q49192,Middletown,,,,http://www.middletownpress.com
http://www.wikidata.org/entity/Q29877528,Nueva Sion,,,,,http://www.wikidata.org/entity/Q1321,Spanish,,http://www.nuevasion.com.ar
http://www.wikidata.org/entity/Q29981943,Q29981943,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20finews%20200x60%20transparent.gif,https://www.finews.ch/
http://www.wikidata.org/entity/Q29981957,Q29981957,http://www.wikidata.org/entity/Q35,Denmark,,,,,,http://www.sporttelegram.com
http://www.wikidata.org/entity/Q30001764,Haft-e Sobh,,,,,http://www.wikidata.org/entity/Q9168,Persian,,http://7sobh.com
http://www.wikidata.org/entity/Q30084315,My Press,http://www.wikidata.org/entity/Q96,Mexico,,,http://www.wikidata.org/entity/Q1321,Spanish,,https://www.mypress.mx
http://www.wikidata.org/entity/Q30084315,My Press,http://www.wikidata.org/entity/Q804,Panama,,,http://www.wikidata.org/entity/Q1321,Spanish,,https://www.mypress.mx
http://www.wikidata.org/entity/Q30141711,Lanza,http://www.wikidata.org/entity/Q29,Spain,,,http://www.wikidata.org/entity/Q1321,Spanish,,http://www.lanzadigital.com
http://www.wikidata.org/entity/Q30228724,Chess Today,,,,,,,,http://www.chesstoday.net
http://www.wikidata.org/entity/Q30325395,Rabwah Times,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.rabwah.net/
http://www.wikidata.org/entity/Q30325395,Rabwah Times,,,,,http://www.wikidata.org/entity/Q1860,English,,https://www.rabwah.net
http://www.wikidata.org/entity/Q30339599,Q30339599,http://www.wikidata.org/entity/Q29,Spain,,,,,,http://www.cubainformacion.tv/
http://www.wikidata.org/entity/Q30578862,Khrono,,,,,,,,https://khrono.no
http://www.wikidata.org/entity/Q30588388,The China Press,,,,,,,,http://www.uschinapress.com
http://www.wikidata.org/entity/Q30588913,Deshdoot,http://www.wikidata.org/entity/Q668,India,,,http://www.wikidata.org/entity/Q1571,Marathi,,http://www.deshdoot.com
http://www.wikidata.org/entity/Q30589902,York News-Times,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q656815,York,,,,http://yorknewstimes.com
http://www.wikidata.org/entity/Q30594760,Le Défi Plus,,,,,,,,http://www.defimedia.info/
http://www.wikidata.org/entity/Q30598669,El Porvenir de Monterrey,http://www.wikidata.org/entity/Q96,Mexico,,,,,,http://www.elporvenir.mx/
http://www.wikidata.org/entity/Q30611666,The Journal-News,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q575417,Hillsboro,,,,https://www.thejournal-news.net/
http://www.wikidata.org/entity/Q30632194,The Church of Ireland Gazette,,,,,http://www.wikidata.org/entity/Q1860,English,,https://gazette.ireland.anglican.org/
http://www.wikidata.org/entity/Q30632900,California Democrat,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q961237,California,,,,http://www.californiademocrat.com/
http://www.wikidata.org/entity/Q30636207,Carroll News,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1377006,Hillsville,http://www.wikidata.org/entity/Q1860,English,,http://thecarrollnews.com
http://www.wikidata.org/entity/Q30638933,Oceanpress,,,,,,,,http://www.oceanpress.info
http://www.wikidata.org/entity/Q30638993,City Book Review,http://www.wikidata.org/entity/Q30,United States of America,,,,,,http://citybookreview.com
http://www.wikidata.org/entity/Q30641395,Southwark News,http://www.wikidata.org/entity/Q145,United Kingdom,,,http://www.wikidata.org/entity/Q1860,English,,https://www.southwarknews.co.uk/
http://www.wikidata.org/entity/Q30668352,The Criminologist,,,,,,,,http://www.asc41.com/criminologist.html
http://www.wikidata.org/entity/Q30673666,Dainik Hindusthan,,,,,,,,http://dainikhindusthan.com/
http://www.wikidata.org/entity/Q30684121,Daily Gazette,,,,,,,,http://www.gazette-news.co.uk/
http://www.wikidata.org/entity/Q30688745,The Statesman Newspaper,http://www.wikidata.org/entity/Q117,Ghana,,,http://www.wikidata.org/entity/Q1860,English,,http://www.thestatesmanonline.com/index.php
http://www.wikidata.org/entity/Q30879508,Pravda News,,,,,http://www.wikidata.org/entity/Q7737,Russian,,http://www.pravda-news.ru/
http://www.wikidata.org/entity/Q30887823,Soviet Siberia,http://www.wikidata.org/entity/Q159,Russia,,,http://www.wikidata.org/entity/Q7737,Russian,,http://www.sovsibir.ru/
http://www.wikidata.org/entity/Q30890523,Q30890523,,,,,http://www.wikidata.org/entity/Q7737,Russian,http://commons.wikimedia.org/wiki/Special:FilePath/Pulogo2012.jpg,http://www.psu.ru/universitetskaya-zhizn/universitetskie-smi/gazeta-permskij-universitet
http://www.wikidata.org/entity/Q30892897,1917. Free history,,,,,,,,https://project1917.ru/
http://www.wikidata.org/entity/Q17111127,Housing Affairs Letter,,,,,,,,http://www.housinganddevelopment.com/
http://www.wikidata.org/entity/Q17119262,The First Line,,,http://www.wikidata.org/entity/Q51689,Plano,http://www.wikidata.org/entity/Q1860,English,,http://www.thefirstline.com/
http://www.wikidata.org/entity/Q17122797,Q17122797,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Der%20Westallg%C3%A4uer.png,http://www.westallgaeuer-zeitung.de
http://www.wikidata.org/entity/Q17126732,REVUE Mid Michigan,,,,,,,,http://www.revuemm.com
http://www.wikidata.org/entity/Q17127369,Poetry Flash,,,http://www.wikidata.org/entity/Q484678,Berkeley,http://www.wikidata.org/entity/Q1860,English,,http://poetryflash.org
http://www.wikidata.org/entity/Q17143065,Scranton Gillette Communications,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q997132,Arlington Heights,,,,http://www.scrantongillette.com/content/who-we-are
http://www.wikidata.org/entity/Q17151009,Dan's Papers,,,,,,,,http://www.danspapers.com/
http://www.wikidata.org/entity/Q17174294,Ebtekar,,,,,http://www.wikidata.org/entity/Q9168,Persian,,http://ebtekarnews.com/Ebtekar/Home.aspx
http://www.wikidata.org/entity/Q17175280,Kayhan Al Arabi,,,,,http://www.wikidata.org/entity/Q13955,Arabic,,http://kayhan.ir/ar
http://www.wikidata.org/entity/Q17182473,Hollister Free Lance,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q936919,Hollister,,,,http://www.sanbenitocountytoday.com
http://www.wikidata.org/entity/Q17216388,Nikkei Asia,http://www.wikidata.org/entity/Q17,Japan,,,http://www.wikidata.org/entity/Q1860,English,,https://asia.nikkei.com/
http://www.wikidata.org/entity/Q17323041,Q17323041,,,,,http://www.wikidata.org/entity/Q188,German,,http://www.vaterland.li
http://www.wikidata.org/entity/Q17354296,Wochenspiegel,,,,,http://www.wikidata.org/entity/Q188,German,,http://www.wochenspiegelonline.de/
http://www.wikidata.org/entity/Q17357427,Q17357427,,,http://www.wikidata.org/entity/Q90,Paris,http://www.wikidata.org/entity/Q150,French,,http://gallica.bnf.fr/ark:/12148/cb327681291/date
http://www.wikidata.org/entity/Q17357427,Q17357427,,,http://www.wikidata.org/entity/Q90,Paris,http://www.wikidata.org/entity/Q150,French,,https://opacplus.bsb-muenchen.de/search?oclcno=43760992&View=default&db=100&View=default
http://www.wikidata.org/entity/Q17395695,Echo24,,,,,http://www.wikidata.org/entity/Q9056,Czech,http://commons.wikimedia.org/wiki/Special:FilePath/Echo24%20logo.svg,https://echo24.cz/
http://www.wikidata.org/entity/Q17505244,Dumfries Courier,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.dng24.co.uk/
http://www.wikidata.org/entity/Q17512194,Culpeper Star-Exponent,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q990985,Culpeper,http://www.wikidata.org/entity/Q1860,English,,https://starexponent.com/
http://www.wikidata.org/entity/Q17512202,Cult MTL,http://www.wikidata.org/entity/Q16,Canada,,,http://www.wikidata.org/entity/Q1860,English,,http://cultmontreal.com
http://www.wikidata.org/entity/Q17512446,The Budapest Beacon,http://www.wikidata.org/entity/Q28,Hungary,,,http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Budapest%20Beacon.jpeg,http://www.budapestbeacon.com
http://www.wikidata.org/entity/Q17512446,The Budapest Beacon,http://www.wikidata.org/entity/Q28,Hungary,,,http://www.wikidata.org/entity/Q9067,Hungarian,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Budapest%20Beacon.jpeg,http://www.budapestbeacon.com
http://www.wikidata.org/entity/Q17512825,The Skanner,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q6106,Portland,http://www.wikidata.org/entity/Q1860,English,,http://theskanner.com/
http://www.wikidata.org/entity/Q17513048,Danville Register & Bee,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q511922,Danville,http://www.wikidata.org/entity/Q1860,English,,https://godanriver.com/
http://www.wikidata.org/entity/Q17518529,Q17518529,,,,,http://www.wikidata.org/entity/Q188,German,,http://www.friesenanzeiger.de/
http://www.wikidata.org/entity/Q17521121,Al Bayan,http://www.wikidata.org/entity/Q878,United Arab Emirates,,,http://www.wikidata.org/entity/Q13955,Arabic,http://commons.wikimedia.org/wiki/Special:FilePath/Al%20Bayan%20%282019-07-28%29.svg,https://www.albayan.ae
http://www.wikidata.org/entity/Q17109416,The Tide,http://www.wikidata.org/entity/Q1033,Nigeria,,,http://www.wikidata.org/entity/Q1860,English,,http://www.thetidenewsonline.com/
http://www.wikidata.org/entity/Q20015989,ESC Reporter,,,,,,,,http://escreporter.com
http://www.wikidata.org/entity/Q20035229,Q20035229,http://www.wikidata.org/entity/Q36,Poland,,,http://www.wikidata.org/entity/Q809,Polish,,http://www.fuw.edu.pl/dyrdymalki/
http://www.wikidata.org/entity/Q20037061,France-Amérique,,,,,,,,http://www.france-amerique.com
http://www.wikidata.org/entity/Q20049614,Mercosur Official Gazette,http://www.wikidata.org/entity/Q414,Argentina,,,http://www.wikidata.org/entity/Q5146,Portuguese,,http://www.mercosur.int/msweb/portal%20intermediario/pt/publica/bo.html
http://www.wikidata.org/entity/Q20050055,Q20050055,http://www.wikidata.org/entity/Q155,Brazil,,,,,,http://www.jornalsemanario.com.br/
http://www.wikidata.org/entity/Q20056264,Jornal da República,,,,,http://www.wikidata.org/entity/Q5146,Portuguese,,http://www.jornal.gov.tl/
http://www.wikidata.org/entity/Q20056264,Jornal da República,,,,,http://www.wikidata.org/entity/Q34125,Tetum,,http://www.jornal.gov.tl/
http://www.wikidata.org/entity/Q20082060,Q20082060,,,,,http://www.wikidata.org/entity/Q8798,Ukrainian,,http://www.osvitaua.com/newspapers/mag/
http://www.wikidata.org/entity/Q20084097,Qırım,,,,,http://www.wikidata.org/entity/Q33357,Crimean Tatar,,http://www.qirim.info/
http://www.wikidata.org/entity/Q20091991,Q20091991,http://www.wikidata.org/entity/Q212,Ukraine,,,,,,http://proskuriv.info
http://www.wikidata.org/entity/Q20097233,Hadashot,http://www.wikidata.org/entity/Q212,Ukraine,,,http://www.wikidata.org/entity/Q7737,Russian,,http://www.hadashot.kiev.ua/
http://www.wikidata.org/entity/Q20109456,Q20109456,,,,,,,,http://www.abrarnews.com/economic/
http://www.wikidata.org/entity/Q20110107,Q20110107,,,,,,,,http://www.varzeshi.net/
http://www.wikidata.org/entity/Q20110716,Financial Tribune,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Financial%20Tribune%20logo.jpg,http://financialtribune.com/
http://www.wikidata.org/entity/Q20112119,Byavisa Sandefjord,,,,,,,,http://www.byavisa.sandefjord.no/
http://www.wikidata.org/entity/Q20177800,Flensburger Tageblatt,,,,,,,,https://www.shz.de/lokales/flensburger-tageblatt/
http://www.wikidata.org/entity/Q20181897,Herald on Sunday,http://www.wikidata.org/entity/Q664,New Zealand,,,,,,http://www.nzherald.co.nz/herald-on-sunday-editorial/news/headlines.cfm?c_id=1503175
http://www.wikidata.org/entity/Q20183260,Q20183260,,,,,,,,http://www.wairoastar.co.nz
http://www.wikidata.org/entity/Q20184070,Whakatane Beacon,http://www.wikidata.org/entity/Q664,New Zealand,http://www.wikidata.org/entity/Q974074,Whakatāne,,,,http://www.whakatanebeacon.co.nz
http://www.wikidata.org/entity/Q20449882,Pelita Brunei,,,,,http://www.wikidata.org/entity/Q9237,Malay,,http://www.pelitabrunei.gov.bn/SitePages/Home.aspx
http://www.wikidata.org/entity/Q20477525,Q20477525,,,,,http://www.wikidata.org/entity/Q7737,Russian,,http://www.noviden.org.ua/
http://www.wikidata.org/entity/Q20477525,Q20477525,,,,,http://www.wikidata.org/entity/Q8798,Ukrainian,,http://www.noviden.org.ua/
http://www.wikidata.org/entity/Q20517511,Q20517511,http://www.wikidata.org/entity/Q399,Armenia,,,http://www.wikidata.org/entity/Q8785,Armenian,,http://www.avangard.am
http://www.wikidata.org/entity/Q20517929,Haykakan zhamanak,http://www.wikidata.org/entity/Q399,Armenia,,,http://www.wikidata.org/entity/Q8785,Armenian,,http://armtimes.com/
http://www.wikidata.org/entity/Q25021539,Middlesboro Daily News,,,http://www.wikidata.org/entity/Q2206740,Middlesboro,,,,http://middlesborodailynews.com
http://www.wikidata.org/entity/Q25022113,The Farmville Herald,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1375202,Farmville,http://www.wikidata.org/entity/Q1860,English,,http://www.farmvilleherald.com
http://www.wikidata.org/entity/Q25025301,Fremont Tribune,,,http://www.wikidata.org/entity/Q653613,Fremont,http://www.wikidata.org/entity/Q1860,English,,https://fremonttribune.com/
http://www.wikidata.org/entity/Q25056934,Thinkers Magazine,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.thinkersnewsng.com/
http://www.wikidata.org/entity/Q25094513,The Daily Wire,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q23197,Nashville,http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/Dailywirelogo.svg,http://dailywire.com
http://www.wikidata.org/entity/Q25094515,Campus Reform,,,,,,,,https://campusreform.org
http://www.wikidata.org/entity/Q25182868,The Northern Miner,http://www.wikidata.org/entity/Q408,Australia,,,http://www.wikidata.org/entity/Q1860,English,,http://nla.gov.au/nla.news-title258
http://www.wikidata.org/entity/Q25183777,Catholic Standard,,,,,,,,http://catholicstandard.webs.com
http://www.wikidata.org/entity/Q25212712,Jan Morcha,http://www.wikidata.org/entity/Q668,India,,,http://www.wikidata.org/entity/Q1568,Hindi,,http://janmorcha.in/
http://www.wikidata.org/entity/Q25226694,Naya Patrika,http://www.wikidata.org/entity/Q837,Nepal,,,http://www.wikidata.org/entity/Q33823,Nepali,,http://www.nayapatrikadaily.com
http://www.wikidata.org/entity/Q25241865,Q25241865,http://www.wikidata.org/entity/Q45,Portugal,,,,,,http://www.abarca.com.pt
http://www.wikidata.org/entity/Q25303325,La Prensa,,,http://www.wikidata.org/entity/Q975,San Antonio,http://www.wikidata.org/entity/Q1321,Spanish,,http://www.loc.gov/chroniclingamerica/lccn/sn83045395/issues
http://www.wikidata.org/entity/Q25339504,United Daily News,,,,,http://www.wikidata.org/entity/Q7850,Chinese,,http://www.unitednews.net.ph
http://www.wikidata.org/entity/Q25345194,Az Buki,,,,,http://www.wikidata.org/entity/Q7918,Bulgarian,,http://www.azbuki.bg/
http://www.wikidata.org/entity/Q25349938,The Colorado Statesman,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16554,Denver,,,,http://www.coloradostatesman.com/
http://www.wikidata.org/entity/Q25388214,Q25388214,http://www.wikidata.org/entity/Q1006,Guinea,,,,,,http://journalhoroya.info/
http://www.wikidata.org/entity/Q25395348,Q25395348,,,,,,,,http://sarbaz.kz/ru/sarbaz/
http://www.wikidata.org/entity/Q25395825,Lestok,http://www.wikidata.org/entity/Q159,Russia,,,http://www.wikidata.org/entity/Q7737,Russian,,http://листок.рф
http://www.wikidata.org/entity/Q25421224,Q25421224,,,,,http://www.wikidata.org/entity/Q8798,Ukrainian,,http://vilne.org.ua/category/rizne/domashnia-gazeta/
http://www.wikidata.org/entity/Q25422722,Q25422722,http://www.wikidata.org/entity/Q212,Ukraine,,,http://www.wikidata.org/entity/Q7737,Russian,,http://www.poradnica.com.ua
http://www.wikidata.org/entity/Q25422722,Q25422722,http://www.wikidata.org/entity/Q212,Ukraine,,,http://www.wikidata.org/entity/Q8798,Ukrainian,,http://www.poradnica.com.ua
http://www.wikidata.org/entity/Q25435327,Ternopil vechirniy,,,,,http://www.wikidata.org/entity/Q8798,Ukrainian,,http://t-v.te.ua/
http://www.wikidata.org/entity/Q25436952,Q25436952,,,,,http://www.wikidata.org/entity/Q7737,Russian,,http://www.vseprovse.kr.ua/
http://www.wikidata.org/entity/Q25437151,Q25437151,http://www.wikidata.org/entity/Q212,Ukraine,,,http://www.wikidata.org/entity/Q7737,Russian,,http://cn.com.ua/
http://www.wikidata.org/entity/Q25437593,Q25437593,,,,,http://www.wikidata.org/entity/Q8798,Ukrainian,,http://ktrk.com.ua
http://www.wikidata.org/entity/Q25441746,Nash Den,,,,,http://www.wikidata.org/entity/Q8798,Ukrainian,,http://nday.te.ua/
http://www.wikidata.org/entity/Q25442845,Observador,,,,,http://www.wikidata.org/entity/Q5146,Portuguese,,https://observador.pt/
http://www.wikidata.org/entity/Q25442995,Q25442995,,,,,http://www.wikidata.org/entity/Q8798,Ukrainian,,http://www.vk.volyn.ua/
http://www.wikidata.org/entity/Q25444886,Zbruč (newspaper),,,,,http://www.wikidata.org/entity/Q8798,Ukrainian,,http://zbruc.eu
http://www.wikidata.org/entity/Q25447019,Q25447019,http://www.wikidata.org/entity/Q212,Ukraine,,,,,,http://www.infb.net/
http://www.wikidata.org/entity/Q25447120,Novy Put,,,,,http://www.wikidata.org/entity/Q8798,Ukrainian,,http://www.novput.com
http://www.wikidata.org/entity/Q25461039,Q25461039,,,,,,,,https://jateng.tribunnews.com
http://www.wikidata.org/entity/Q25467195,Világgazdaság,http://www.wikidata.org/entity/Q28,Hungary,,,http://www.wikidata.org/entity/Q9067,Hungarian,,http://www.vg.hu/
http://www.wikidata.org/entity/Q25467195,Világgazdaság,http://www.wikidata.org/entity/Q28,Hungary,,,http://www.wikidata.org/entity/Q9067,Hungarian,,http://www.vilaggazdasag.hu
http://www.wikidata.org/entity/Q25569391,Zamin Ryot,,,http://www.wikidata.org/entity/Q61434,Nellore,http://www.wikidata.org/entity/Q8097,Telugu,,http://www.zaminryot.com/index.html
http://www.wikidata.org/entity/Q25631122,The New European,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.theneweuropean.co.uk
http://www.wikidata.org/entity/Q25631122,The New European,,,,,http://www.wikidata.org/entity/Q1860,English,,https://www.theneweuropean.co.uk/
http://www.wikidata.org/entity/Q25644163,Sarbasadharana,http://www.wikidata.org/entity/Q668,India,,,http://www.wikidata.org/entity/Q33810,Odia,,http://sarbasadharana.com/
http://www.wikidata.org/entity/Q25663268,Bicol Standard,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.bicolstandard.com
http://www.wikidata.org/entity/Q25686267,Q25686267,,,,,http://www.wikidata.org/entity/Q7737,Russian,,http://udmpravda.ru
http://www.wikidata.org/entity/Q25686284,Q25686284,,,,,http://www.wikidata.org/entity/Q7737,Russian,,https://можгинские-вести.рф/
http://www.wikidata.org/entity/Q25686284,Q25686284,,,,,http://www.wikidata.org/entity/Q13238,Udmurt,,https://можгинские-вести.рф/
http://www.wikidata.org/entity/Q25703241,Wantok Niuspepa,,,http://www.wikidata.org/entity/Q1017763,Wewak,http://www.wikidata.org/entity/Q34159,Tok Pisin,,http://wantokniuspepa.com/
http://www.wikidata.org/entity/Q25703241,Wantok Niuspepa,,,http://www.wikidata.org/entity/Q4946224,Boroko,http://www.wikidata.org/entity/Q34159,Tok Pisin,,http://wantokniuspepa.com/
http://www.wikidata.org/entity/Q26162515,The Gleaner,http://www.wikidata.org/entity/Q766,Jamaica,,,http://www.wikidata.org/entity/Q1860,English,,http://jamaica-gleaner.com
http://www.wikidata.org/entity/Q30910423,Weekly Young Far East,http://www.wikidata.org/entity/Q159,Russia,,,,,,http://www.mdgazet.ru/
http://www.wikidata.org/entity/Q30909585,Q30909585,http://www.wikidata.org/entity/Q159,Russia,,,,,,http://khabarovsk.md/
